,latitude,longitude,time,date,speed,course,lat_dir,long_dir
3324,30.62052413,-86.28346555,13:35:34.300000,2023-03-16,7.23260891323214,2.868706968386197,N,W
3325,30.6205178,-86.2834635,13:35:34.400000,2023-03-16,7.284738746813231,2.867145667713024,N,W
3326,30.62051151,-86.28346144,13:35:34.500000,2023-03-16,7.280098461616573,2.869596065081917,N,W
3327,30.62050522,-86.28345931,13:35:34.600000,2023-03-16,7.263737530799209,2.8619119259746495,N,W
3328,30.62049893,-86.28345726,13:35:34.700000,2023-03-16,7.26908949003553,2.864077446294053,N,W
3329,30.62049264,-86.28345517,13:35:34.800000,2023-03-16,7.273871988138436,2.86225742783778,N,W
3330,30.62048636,-86.2834531,13:35:34.900000,2023-03-16,7.249212775210423,2.862327178487042,N,W
3331,30.62048004,-86.28345104,13:35:35,2023-03-16,7.269862070600377,2.8637592924934476,N,W
3332,30.62047375,-86.28344898,13:35:35.100000,2023-03-16,7.256670507294995,2.8667502457847474,N,W
3333,30.62046746,-86.28344686,13:35:35.200000,2023-03-16,7.290650553525728,2.8560970493098643,N,W
3334,30.62046121,-86.28344477,13:35:35.300000,2023-03-16,7.224907907892668,2.8590903037664304,N,W
3335,30.62045492,-86.28344274,13:35:35.400000,2023-03-16,7.220550160562628,2.868037450019233,N,W
3336,30.62044862,-86.28344068,13:35:35.500000,2023-03-16,7.258856433567205,2.8682318481218374,N,W
3337,30.62044235,-86.28343865,13:35:35.600000,2023-03-16,7.201663102023726,2.868422573609344,N,W
3338,30.62043607,-86.28343656,13:35:35.700000,2023-03-16,7.21061741840274,2.862333267300245,N,W
3339,30.6204298,-86.28343449,13:35:35.800000,2023-03-16,7.222953981614032,2.861365197953518,N,W
3340,30.62042353,-86.28343241,13:35:35.900000,2023-03-16,7.217887732929766,2.8643768432146,N,W
3341,30.62041726,-86.28343033,13:35:36,2023-03-16,7.219715351987223,2.8604318589992137,N,W
3342,30.62041099,-86.28342827,13:35:36.100000,2023-03-16,7.251188373499615,2.8628088447805777,N,W
3343,30.62040472,-86.28342626,13:35:36.200000,2023-03-16,7.185415230018096,2.8708266805657696,N,W
3344,30.62039843,-86.28342417,13:35:36.300000,2023-03-16,7.252293874280399,2.8671531114501536,N,W
3345,30.62039218,-86.2834221,13:35:36.400000,2023-03-16,7.2004711059769555,2.8580703488224932,N,W
3346,30.62038592,-86.28342002,13:35:36.500000,2023-03-16,7.195284104991616,2.8618311688365305,N,W
3347,30.62037967,-86.28341794,13:35:36.600000,2023-03-16,7.238906465487243,2.8645180794770253,N,W
3348,30.62037341,-86.28341587,13:35:36.700000,2023-03-16,7.220553649910927,2.861626055237129,N,W
3349,30.62036717,-86.28341383,13:35:36.800000,2023-03-16,7.194145825398106,2.8671972189574086,N,W
3350,30.62036092,-86.28341172,13:35:36.900000,2023-03-16,7.21888444358164,2.8636324151427908,N,W
