,latitude,longitude,time,date,speed,course,lat_dir,long_dir
2455,30.62394864,-86.28500266,13:49:05.400000,2023-03-16,5.9445634951260296,2.71698832999393,N,W
2456,30.62394377,-86.28500015,13:49:05.500000,2023-03-16,5.896696458523959,2.729884397265885,N,W
2457,30.62393888,-86.28499765,13:49:05.600000,2023-03-16,5.9528695706898365,2.7236836289117847,N,W
2458,30.623934,-86.28499512,13:49:05.700000,2023-03-16,5.946308745092287,2.722943850742205,N,W
2459,30.6239291,-86.28499259,13:49:05.800000,2023-03-16,5.9497012026818625,2.725507775983953,N,W
2460,30.62392423,-86.28499004,13:49:05.900000,2023-03-16,5.957292082484205,2.7184501246470787,N,W
2461,30.62391936,-86.28498743,13:49:06,2023-03-16,5.963732386726034,2.7097190536344553,N,W
2462,30.6239144,-86.28498498,13:49:06.100000,2023-03-16,5.99983518069955,2.738014230701677,N,W
2463,30.62390946,-86.28498253,13:49:06.200000,2023-03-16,5.964832122742098,2.742621018475645,N,W
2464,30.62390453,-86.28497993,13:49:06.300000,2023-03-16,6.007652340022682,2.718696802141347,N,W
2465,30.62389966,-86.28497728,13:49:06.400000,2023-03-16,5.956800841452567,2.6982902043217685,N,W
2466,30.62389473,-86.28497471,13:49:06.500000,2023-03-16,5.993948003325521,2.723505584961065,N,W
2467,30.62388977,-86.2849723,13:49:06.600000,2023-03-16,5.979814571444586,2.7382967297779626,N,W
2468,30.62388479,-86.28496973,13:49:06.700000,2023-03-16,6.0546197733719005,2.722587204541376,N,W
2469,30.62387986,-86.28496715,13:49:06.800000,2023-03-16,6.047119864534603,2.7148699746704597,N,W
2470,30.62387488,-86.28496458,13:49:06.900000,2023-03-16,6.019106353114057,2.7254751442869956,N,W
2471,30.62386994,-86.28496195,13:49:07,2023-03-16,6.036913834757707,2.706862657499537,N,W
2472,30.62386504,-86.28495937,13:49:07.100000,2023-03-16,5.96942000426549,2.712064940830036,N,W
2473,30.62386008,-86.28495675,13:49:07.200000,2023-03-16,6.013082619166728,2.7141400845580086,N,W
2474,30.62385512,-86.2849542,13:49:07.300000,2023-03-16,6.012463295118316,2.727821062024654,N,W
2475,30.62385012,-86.28495158,13:49:07.400000,2023-03-16,6.076648338308298,2.714152637795946,N,W
2476,30.62384518,-86.28494895,13:49:07.500000,2023-03-16,6.025425825717631,2.710070112195182,N,W
2477,30.62384021,-86.28494642,13:49:07.600000,2023-03-16,6.013917484811793,2.725627409288572,N,W
