time,latitude,lat_dir,longitude,long_dir,speed,course,date
15:30:00,38.408519999999996,N,-77.10844000000002,W,2.14,324.17,2023-04-10
15:30:00.200000,38.40852166666667,N,-77.10844166666668,W,1.85,324.17,2023-04-10
15:30:00.400000,38.40852166666667,N,-77.10844166666668,W,1.41,324.17,2023-04-10
15:30:00.600000,38.408523333333335,N,-77.10844166666668,W,0.85,324.17,2023-04-10
15:30:00.800000,38.408523333333335,N,-77.10844166666668,W,0.41,324.17,2023-04-10
15:30:01,38.408523333333335,N,-77.10844166666668,W,0.13,324.17,2023-04-10
15:30:01.200000,38.408523333333335,N,-77.10844166666668,W,0.1,324.17,2023-04-10
15:30:01.400000,38.408523333333335,N,-77.10844166666668,W,0.07,324.17,2023-04-10
15:30:01.600000,38.408525,N,-77.10844166666668,W,0.04,324.17,2023-04-10
15:30:01.800000,38.408525,N,-77.10844166666668,W,0.03,324.17,2023-04-10
15:30:02,38.408525,N,-77.10844166666668,W,0.05,324.17,2023-04-10
15:30:02.200000,38.408525,N,-77.10844000000002,W,0.06,128.82,2023-04-10
15:30:02.400000,38.408525,N,-77.10844000000002,W,0.3,143.36,2023-04-10
15:30:02.600000,38.408525,N,-77.10843833333332,W,0.48,140.13,2023-04-10
15:30:02.800000,38.408525,N,-77.10843833333332,W,0.51,133.35,2023-04-10
15:30:03,38.408525,N,-77.10843666666666,W,1.06,126.67,2023-04-10
15:30:03.200000,38.408523333333335,N,-77.10843666666666,W,1.08,126.67,2023-04-10
15:30:03.400000,38.408523333333335,N,-77.108435,W,1.14,126.67,2023-04-10
15:30:03.600000,38.408523333333335,N,-77.10843333333334,W,1.51,126.67,2023-04-10
15:30:03.800000,38.408523333333335,N,-77.10843333333334,W,1.84,126.67,2023-04-10
15:30:04,38.40852166666667,N,-77.10843166666668,W,0.0,126.67,2023-04-10
15:30:04.200000,38.40852166666667,N,-77.10843166666668,W,0.0,126.67,2023-04-10
15:30:04.400000,38.40852166666667,N,-77.10842999999998,W,0.22,126.67,2023-04-10
15:30:04.600000,38.408519999999996,N,-77.10842666666666,W,0.27,126.67,2023-04-10
15:30:04.800000,38.40851833333333,N,-77.10842333333333,W,0.32,126.67,2023-04-10
15:30:05,38.408516666666664,N,-77.10842,W,0.34,126.67,2023-04-10
15:30:05.200000,38.408515,N,-77.10841666666667,W,3.77,131.3,2023-04-10
