location,node-id,date,time,sampling_rate,mode,sequence-number,producer,data-file,up-time-seconds,hw-config,sw-mode,status,sensor-time-seconds,sensor-time,sample-rate-nominal,sample-rate-actual,lat,lon,alt-above-geoid-meters,geoidal-separation-meters,gps-fix-time-seconds,gps-fix-time,num-satellites
bprf,129,2023-04-12,14:20:00,9865,acoustic,8,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node129-Ch1-8-2023_04_12_14_20_00-9865Hz.wav,2304,575,8000,43,1681309199,2023-04-12T14:19:59.627,9868,9865.970,38.41087166,-77.10450833,0.0,0.0,1681308282,2023-04-12T14:04:42.000,9
bprf,129,2023-04-12,14:45:00,9866,acoustic,13,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node129-Ch1-13-2023_04_12_14_45_00-9866Hz.wav,3804,575,8000,43,1681310699,2023-04-12T14:44:59.998,9868,9866.284,38.41087166,-77.10450833,0.0,0.0,1681308282,2023-04-12T14:04:42.000,9
bprf,129,2023-04-12,14:25:00,9866,acoustic,9,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node129-Ch1-9-2023_04_12_14_25_00-9866Hz.wav,2604,575,8000,43,1681309499,2023-04-12T14:24:59.784,9868,9866.126,38.41087166,-77.10450833,0.0,0.0,1681308282,2023-04-12T14:04:42.000,9
bprf,129,2023-04-12,14:40:00,9866,acoustic,12,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node129-Ch1-12-2023_04_12_14_40_00-9866Hz.wav,3504,575,8000,43,1681310399,2023-04-12T14:39:59.842,9868,9866.284,38.41087166,-77.10450833,0.0,0.0,1681308282,2023-04-12T14:04:42.000,9
bprf,129,2023-04-12,14:55:00,9866,acoustic,15,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node129-Ch1-15-2023_04_12_14_55_00-9866Hz.wav,4404,575,8000,43,1681311299,2023-04-12T14:54:59.895,9868,9866.126,38.41087166,-77.10450833,0.0,0.0,1681308282,2023-04-12T14:04:42.000,9
bprf,129,2023-04-12,14:35:00,9866,acoustic,11,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node129-Ch1-11-2023_04_12_14_35_00-9866Hz.wav,3204,575,8000,43,1681310099,2023-04-12T14:34:59.685,9868,9866.126,38.41087166,-77.10450833,0.0,0.0,1681308282,2023-04-12T14:04:42.000,9
bprf,129,2023-04-12,14:30:00,9866,acoustic,10,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node129-Ch1-10-2023_04_12_14_30_00-9866Hz.wav,2904,575,8000,43,1681309799,2023-04-12T14:29:59.942,9868,9866.126,38.41087166,-77.10450833,0.0,0.0,1681308282,2023-04-12T14:04:42.000,9
bprf,129,2023-04-12,14:15:00,1609,seismic,7,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node129-Ch2-7-2023_04_12_14_15_00-1609Hz.wav,2004,575,8000,43,1681308899,2023-04-12T14:14:59.541,1600,1609.361,38.41087166,-77.10450833,0.0,0.0,1681308282,2023-04-12T14:04:42.000,9
bprf,129,2023-04-12,14:10:00,1609,seismic,6,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node129-Ch2-6-2023_04_12_14_10_00-1609Hz.wav,1704,575,8000,43,1681308599,2023-04-12T14:09:59.856,1600,1609.361,38.41087166,-77.10450833,0.0,0.0,1681308282,2023-04-12T14:04:42.000,9
bprf,129,2023-04-12,16:05:00,9865,acoustic,29,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node129-Ch1-29-2023_04_12_16_05_00-9865Hz.wav,8604,575,8000,43,1681315499,2023-04-12T16:04:59.973,9868,9865.813,38.41088333,-77.10451999,0.5,0.0,1681311977,2023-04-12T15:06:17.000,10
bprf,129,2023-04-12,16:15:00,1609,seismic,31,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node129-Ch2-31-2023_04_12_16_15_00-1609Hz.wav,9205,575,8000,43,1681316099,2023-04-12T16:14:59.985,1600,1609.466,38.41088333,-77.10451999,0.5,0.0,1681311977,2023-04-12T15:06:17.000,10
bprf,129,2023-04-12,16:15:00,9865,acoustic,31,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node129-Ch1-31-2023_04_12_16_15_00-9865Hz.wav,9204,575,8000,43,1681316099,2023-04-12T16:14:59.869,9868,9865.813,38.41088333,-77.10451999,0.5,0.0,1681311977,2023-04-12T15:06:17.000,10
bprf,129,2023-04-12,16:10:00,1609,seismic,30,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node129-Ch2-30-2023_04_12_16_10_00-1609Hz.wav,8904,575,8000,43,1681315799,2023-04-12T16:09:59.681,1600,1609.466,38.41088333,-77.10451999,0.5,0.0,1681311977,2023-04-12T15:06:17.000,10
bprf,129,2023-04-12,16:05:00,1609,seismic,29,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node129-Ch2-29-2023_04_12_16_05_00-1609Hz.wav,8604,575,8000,43,1681315499,2023-04-12T16:04:59.376,1600,1609.466,38.41088333,-77.10451999,0.5,0.0,1681311977,2023-04-12T15:06:17.000,10
bprf,129,2023-04-12,16:10:00,9866,acoustic,30,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node129-Ch1-30-2023_04_12_16_10_00-9866Hz.wav,8904,575,8000,43,1681315799,2023-04-12T16:09:59.712,9868,9866.440,38.41088333,-77.10451999,0.5,0.0,1681311977,2023-04-12T15:06:17.000,10
bprf,123,2023-04-10,18:25:00,1576,seismic,59,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch2-59-2023_04_10_18_25_00-1576Hz.wav,17652,575,8000,2,1681151099,2023-04-10T18:24:59.364,1600,1576.266,38.40910666,-77.10464416,1.9,0.0,1681138243,2023-04-10T14:50:43.000,10
bprf,123,2023-04-10,18:30:00,9865,acoustic,60,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch1-60-2023_04_10_18_30_00-9865Hz.wav,17953,575,8000,2,1681151399,2023-04-10T18:29:59.901,9868,9865.813,38.40910666,-77.10464416,1.9,0.0,1681138243,2023-04-10T14:50:43.000,10
bprf,123,2023-04-10,18:35:00,9867,acoustic,61,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch1-61-2023_04_10_18_35_00-9867Hz.wav,18252,575,8000,2,1681151699,2023-04-10T18:34:59.639,9868,9867.068,38.40910666,-77.10464416,1.9,0.0,1681138243,2023-04-10T14:50:43.000,10
bprf,123,2023-04-10,18:35:00,1576,seismic,61,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch2-61-2023_04_10_18_35_00-1576Hz.wav,18253,575,8000,2,1681151699,2023-04-10T18:34:59.655,1600,1576.266,38.40910666,-77.10464416,1.9,0.0,1681138243,2023-04-10T14:50:43.000,10
bprf,123,2023-04-10,18:25:00,9867,acoustic,59,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch1-59-2023_04_10_18_25_00-9867Hz.wav,17653,575,8000,2,1681151099,2023-04-10T18:24:59.750,9868,9867.068,38.40910666,-77.10464416,1.9,0.0,1681138243,2023-04-10T14:50:43.000,10
bprf,123,2023-04-10,18:30:00,1576,seismic,60,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch2-60-2023_04_10_18_30_00-1576Hz.wav,17953,575,8000,2,1681151399,2023-04-10T18:29:59.510,1600,1576.061,38.40910666,-77.10464416,1.9,0.0,1681138243,2023-04-10T14:50:43.000,10
bprf,123,2023-04-11,15:15:00,9866,acoustic,17,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch1-17-2023_04_11_15_15_00-9866Hz.wav,4969,575,8000,2,1681226099,2023-04-11T15:14:59.722,9868,9866.440,38.40909999,-77.10464333,1.2,0.0,1681225951,2023-04-11T15:12:31.000,10
bprf,123,2023-04-11,15:15:00,1576,seismic,17,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch2-17-2023_04_11_15_15_00-1576Hz.wav,4969,575,8000,2,1681226099,2023-04-11T15:14:59.990,1600,1576.164,38.40909999,-77.10464333,1.2,0.0,1681225951,2023-04-11T15:12:31.000,10
bprf,123,2023-04-11,15:20:00,1576,seismic,18,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch2-18-2023_04_11_15_20_00-1576Hz.wav,5269,575,8000,2,1681226399,2023-04-11T15:19:59.492,1600,1576.164,38.40909999,-77.10464333,1.2,0.0,1681225951,2023-04-11T15:12:31.000,10
bprf,123,2023-04-11,15:20:00,9866,acoustic,18,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch1-18-2023_04_11_15_20_00-9866Hz.wav,5269,575,8000,2,1681226399,2023-04-11T15:19:59.875,9868,9866.440,38.40909999,-77.10464333,1.2,0.0,1681225951,2023-04-11T15:12:31.000,10
bprf,123,2023-04-11,16:00:00,1576,seismic,26,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch2-26-2023_04_11_16_00_00-1576Hz.wav,7668,575,8000,2,1681228799,2023-04-11T15:59:59.410,1600,1576.215,38.40909999,-77.10464333,1.2,0.0,1681225951,2023-04-11T15:12:31.000,10
bprf,123,2023-04-11,16:00:00,9866,acoustic,26,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch1-26-2023_04_11_16_00_00-9866Hz.wav,7669,575,8000,2,1681228799,2023-04-11T15:59:59.864,9868,9866.126,38.40909999,-77.10464333,1.2,0.0,1681225951,2023-04-11T15:12:31.000,10
bprf,123,2023-04-11,16:05:00,9866,acoustic,27,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch1-27-2023_04_11_16_05_00-9866Hz.wav,7968,575,8000,2,1681229099,2023-04-11T16:04:59.605,9868,9866.126,38.40909999,-77.10464333,1.2,0.0,1681225951,2023-04-11T15:12:31.000,10
bprf,123,2023-04-11,16:05:00,1576,seismic,27,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch2-27-2023_04_11_16_05_00-1576Hz.wav,7969,575,8000,2,1681229099,2023-04-11T16:04:59.561,1600,1576.164,38.40909999,-77.10464333,1.2,0.0,1681225951,2023-04-11T15:12:31.000,10
bprf,123,2023-04-10,15:30:00,9866,acoustic,24,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch1-24-2023_04_10_15_30_00-9866Hz.wav,7153,575,8000,2,1681140599,2023-04-10T15:29:59.790,9868,9866.126,38.40910666,-77.10464416,1.9,0.0,1681138243,2023-04-10T14:50:43.000,10
bprf,123,2023-04-10,15:30:00,1576,seismic,24,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch2-24-2023_04_10_15_30_00-1576Hz.wav,7153,575,8000,2,1681140599,2023-04-10T15:29:59.437,1600,1576.164,38.40910666,-77.10464416,1.9,0.0,1681138243,2023-04-10T14:50:43.000,10
bprf,123,2023-04-10,15:35:00,1576,seismic,25,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch2-25-2023_04_10_15_35_00-1576Hz.wav,7453,575,8000,2,1681140899,2023-04-10T15:34:59.585,1600,1576.215,38.40910666,-77.10464416,1.9,0.0,1681138243,2023-04-10T14:50:43.000,10
bprf,123,2023-04-10,15:35:00,9866,acoustic,25,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node123-Ch1-25-2023_04_10_15_35_00-9866Hz.wav,7453,575,8000,2,1681140899,2023-04-10T15:34:59.943,9868,9866.440,38.40910666,-77.10464416,1.9,0.0,1681138243,2023-04-10T14:50:43.000,10
eglin,81,2023-03-16,13:35:00,1528,seismic,22,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node81-Ch2-22-2023_03_16_13_35_00-1528Hz.wav,6694,575,8000,2,1678973699,2023-03-16T13:34:59.454,1600,1528.033,30.61968833,-86.28324083,59.2,0.0,1678971824,2023-03-16T13:03:44.000,10
eglin,81,2023-03-16,13:50:00,9866,acoustic,25,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node81-Ch1-25-2023_03_16_13_50_00-9866Hz.wav,7594,575,8000,2,1678974599,2023-03-16T13:49:59.658,9868,9866.126,30.61968833,-86.28324083,59.2,0.0,1678971824,2023-03-16T13:03:44.000,10
eglin,81,2023-03-16,13:30:00,9866,acoustic,21,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node81-Ch1-21-2023_03_16_13_30_00-9866Hz.wav,6394,575,8000,2,1678973399,2023-03-16T13:29:59.884,9868,9866.440,30.61968833,-86.28324083,59.2,0.0,1678971824,2023-03-16T13:03:44.000,10
eglin,81,2023-03-16,13:30:00,1527,seismic,21,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node81-Ch2-21-2023_03_16_13_30_00-1527Hz.wav,6395,575,8000,2,1678973399,2023-03-16T13:29:59.898,1600,1527.984,30.61968833,-86.28324083,59.2,0.0,1678971824,2023-03-16T13:03:44.000,10
eglin,81,2023-03-16,13:50:00,1528,seismic,25,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node81-Ch2-25-2023_03_16_13_50_00-1528Hz.wav,7594,575,8000,2,1678974599,2023-03-16T13:49:59.455,1600,1528.033,30.61968833,-86.28324083,59.2,0.0,1678971824,2023-03-16T13:03:44.000,10
eglin,81,2023-03-16,13:55:00,9866,acoustic,26,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node81-Ch1-26-2023_03_16_13_55_00-9866Hz.wav,7894,575,8000,2,1678974899,2023-03-16T13:54:59.809,9868,9866.440,30.61968833,-86.28324083,59.2,0.0,1678971824,2023-03-16T13:03:44.000,10
eglin,81,2023-03-16,13:35:00,9866,acoustic,22,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node81-Ch1-22-2023_03_16_13_35_00-9866Hz.wav,6694,575,8000,2,1678973699,2023-03-16T13:34:59.620,9868,9866.440,30.61968833,-86.28324083,59.2,0.0,1678971824,2023-03-16T13:03:44.000,10
eglin,81,2023-03-16,13:45:00,9866,acoustic,24,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node81-Ch1-24-2023_03_16_13_45_00-9866Hz.wav,7294,575,8000,2,1678974299,2023-03-16T13:44:59.923,9868,9866.440,30.61968833,-86.28324083,59.2,0.0,1678971824,2023-03-16T13:03:44.000,10
eglin,81,2023-03-16,13:55:00,1528,seismic,26,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node81-Ch2-26-2023_03_16_13_55_00-1528Hz.wav,7894,575,8000,2,1678974899,2023-03-16T13:54:59.678,1600,1528.033,30.61968833,-86.28324083,59.2,0.0,1678971824,2023-03-16T13:03:44.000,10
eglin,81,2023-03-16,13:45:00,1528,seismic,24,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node81-Ch2-24-2023_03_16_13_45_00-1528Hz.wav,7295,575,8000,2,1678974299,2023-03-16T13:44:59.903,1600,1528.033,30.61968833,-86.28324083,59.2,0.0,1678971824,2023-03-16T13:03:44.000,10
eglin,81,2023-03-16,13:40:00,1528,seismic,23,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node81-Ch2-23-2023_03_16_13_40_00-1528Hz.wav,6994,575,8000,2,1678973999,2023-03-16T13:39:59.679,1600,1528.033,30.61968833,-86.28324083,59.2,0.0,1678971824,2023-03-16T13:03:44.000,10
eglin,81,2023-03-16,13:40:00,9866,acoustic,23,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node81-Ch1-23-2023_03_16_13_40_00-9866Hz.wav,6994,575,8000,2,1678973999,2023-03-16T13:39:59.772,9868,9866.440,30.61968833,-86.28324083,59.2,0.0,1678971824,2023-03-16T13:03:44.000,10
eglin,80,2023-03-16,13:30:00,9866,acoustic,21,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node80-Ch1-21-2023_03_16_13_30_00-9866Hz.wav,6292,575,8000,3,1678973399,2023-03-16T13:29:59.988,9868,9866.440,30.61968500,-86.28324333,60.7,0.0,1678970136,2023-03-16T12:35:36.000,9
eglin,80,2023-03-16,13:35:00,1550,seismic,22,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node80-Ch2-22-2023_03_16_13_35_00-1550Hz.wav,6592,575,8000,3,1678973699,2023-03-16T13:34:59.357,1600,1550.216,30.61968500,-86.28324333,60.7,0.0,1678970136,2023-03-16T12:35:36.000,9
eglin,80,2023-03-16,13:40:00,9866,acoustic,23,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node80-Ch1-23-2023_03_16_13_40_00-9866Hz.wav,6892,575,8000,3,1678973999,2023-03-16T13:39:59.875,9868,9866.126,30.61967000,-86.28324000,63.7,0.0,1678973836,2023-03-16T13:37:16.000,11
eglin,80,2023-03-16,13:30:00,1550,seismic,21,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node80-Ch2-21-2023_03_16_13_30_00-1550Hz.wav,6292,575,8000,3,1678973399,2023-03-16T13:29:59.466,1600,1550.216,30.61968500,-86.28324333,60.7,0.0,1678970136,2023-03-16T12:35:36.000,9
eglin,80,2023-03-16,13:40:00,1550,seismic,23,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node80-Ch2-23-2023_03_16_13_40_00-1550Hz.wav,6892,575,8000,3,1678973999,2023-03-16T13:39:59.909,1600,1550.216,30.61967000,-86.28324000,63.7,0.0,1678973836,2023-03-16T13:37:16.000,11
eglin,80,2023-03-16,13:45:00,1550,seismic,24,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node80-Ch2-24-2023_03_16_13_45_00-1550Hz.wav,7192,575,8000,3,1678974299,2023-03-16T13:44:59.800,1600,1550.216,30.61967000,-86.28324000,63.7,0.0,1678973836,2023-03-16T13:37:16.000,11
eglin,80,2023-03-16,13:55:00,1550,seismic,26,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node80-Ch2-26-2023_03_16_13_55_00-1550Hz.wav,7792,575,8000,3,1678974899,2023-03-16T13:54:59.582,1600,1550.216,30.61967000,-86.28324000,63.7,0.0,1678973836,2023-03-16T13:37:16.000,11
eglin,80,2023-03-16,13:35:00,9866,acoustic,22,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node80-Ch1-22-2023_03_16_13_35_00-9866Hz.wav,6592,575,8000,3,1678973699,2023-03-16T13:34:59.726,9868,9866.440,30.61968500,-86.28324333,60.7,0.0,1678970136,2023-03-16T12:35:36.000,9
eglin,80,2023-03-16,13:50:00,9866,acoustic,25,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node80-Ch1-25-2023_03_16_13_50_00-9866Hz.wav,7492,575,8000,3,1678974599,2023-03-16T13:49:59.763,9868,9866.440,30.61967000,-86.28324000,63.7,0.0,1678973836,2023-03-16T13:37:16.000,11
eglin,80,2023-03-16,13:45:00,9866,acoustic,24,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node80-Ch1-24-2023_03_16_13_45_00-9866Hz.wav,7192,575,8000,3,1678974299,2023-03-16T13:44:59.611,9868,9866.126,30.61967000,-86.28324000,63.7,0.0,1678973836,2023-03-16T13:37:16.000,11
eglin,80,2023-03-16,13:55:00,9866,acoustic,26,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node80-Ch1-26-2023_03_16_13_55_00-9866Hz.wav,7792,575,8000,3,1678974899,2023-03-16T13:54:59.913,9868,9866.440,30.61967000,-86.28324000,63.7,0.0,1678973836,2023-03-16T13:37:16.000,11
eglin,80,2023-03-16,13:50:00,1550,seismic,25,"Sensor version 80 UPDATE 2, compiled at Mar  1 2023 10:38:56",Node80-Ch2-25-2023_03_16_13_50_00-1550Hz.wav,7492,575,8000,3,1678974599,2023-03-16T13:49:59.691,1600,1550.216,30.61967000,-86.28324000,63.7,0.0,1678973836,2023-03-16T13:37:16.000,11
cochise,81,2023-04-10,21:05:00,9866,acoustic,36,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch1-36-2023_04_10_21_05_00-9866Hz.wav,10752,575,8030,2,1681160699,2023-04-10T21:04:59.833,9868,9866.440,31.61713766,-110.24255533,1298.6,0.0,1681160223,2023-04-10T20:57:03.000,8
cochise,81,2023-04-10,21:00:00,1528,seismic,35,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch2-35-2023_04_10_21_00_00-1528Hz.wav,10453,575,8030,2,1681160399,2023-04-10T20:59:59.799,1600,1528.300,31.61713766,-110.24255533,1298.6,0.0,1681160223,2023-04-10T20:57:03.000,8
cochise,81,2023-04-10,21:05:00,1528,seismic,36,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch2-36-2023_04_10_21_05_00-1528Hz.wav,10753,575,8030,2,1681160699,2023-04-10T21:04:59.968,1600,1528.300,31.61713766,-110.24255533,1298.6,0.0,1681160223,2023-04-10T20:57:03.000,8
cochise,81,2023-04-10,21:00:00,9866,acoustic,35,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch1-35-2023_04_10_21_00_00-9866Hz.wav,10452,575,8030,2,1681160399,2023-04-10T20:59:59.679,9868,9866.440,31.61713766,-110.24255533,1298.6,0.0,1681160223,2023-04-10T20:57:03.000,8
cochise,81,2023-04-10,20:50:00,1528,seismic,33,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch2-33-2023_04_10_20_50_00-1528Hz.wav,9852,575,8030,2,1681159799,2023-04-10T20:49:59.461,1600,1528.300,31.61712541,-110.24255625,1298.0,0.0,1681156527,2023-04-10T19:55:27.000,8
cochise,81,2023-04-10,20:25:00,9865,acoustic,28,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch1-28-2023_04_10_20_25_00-9865Hz.wav,8352,575,8030,2,1681158299,2023-04-10T20:24:59.846,9868,9865.813,31.61712541,-110.24255625,1298.0,0.0,1681156527,2023-04-10T19:55:27.000,8
cochise,81,2023-04-10,20:25:00,1528,seismic,28,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch2-28-2023_04_10_20_25_00-1528Hz.wav,8353,575,8030,2,1681158299,2023-04-10T20:24:59.956,1600,1528.300,31.61712541,-110.24255625,1298.0,0.0,1681156527,2023-04-10T19:55:27.000,8
cochise,81,2023-04-10,20:40:00,1528,seismic,31,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch2-31-2023_04_10_20_40_00-1528Hz.wav,9253,575,8030,2,1681159199,2023-04-10T20:39:59.793,1600,1528.300,31.61712541,-110.24255625,1298.0,0.0,1681156527,2023-04-10T19:55:27.000,8
cochise,81,2023-04-10,20:30:00,9865,acoustic,29,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch1-29-2023_04_10_20_30_00-9865Hz.wav,8652,575,8030,2,1681158599,2023-04-10T20:29:59.585,9868,9865.813,31.61712541,-110.24255625,1298.0,0.0,1681156527,2023-04-10T19:55:27.000,8
cochise,81,2023-04-10,20:35:00,9866,acoustic,30,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch1-30-2023_04_10_20_35_00-9866Hz.wav,8952,575,8030,2,1681158899,2023-04-10T20:34:59.739,9868,9866.440,31.61712541,-110.24255625,1298.0,0.0,1681156527,2023-04-10T19:55:27.000,8
cochise,81,2023-04-10,20:35:00,1528,seismic,30,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch2-30-2023_04_10_20_35_00-1528Hz.wav,8952,575,8030,2,1681158899,2023-04-10T20:34:59.624,1600,1528.300,31.61712541,-110.24255625,1298.0,0.0,1681156527,2023-04-10T19:55:27.000,8
cochise,81,2023-04-10,20:45:00,9866,acoustic,32,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch1-32-2023_04_10_20_45_00-9866Hz.wav,9552,575,8030,2,1681159499,2023-04-10T20:44:59.633,9868,9866.440,31.61712541,-110.24255625,1298.0,0.0,1681156527,2023-04-10T19:55:27.000,8
cochise,81,2023-04-10,20:55:00,1528,seismic,34,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch2-34-2023_04_10_20_55_00-1528Hz.wav,10152,575,8030,2,1681160099,2023-04-10T20:54:59.630,1600,1528.400,31.61712541,-110.24255625,1298.0,0.0,1681156527,2023-04-10T19:55:27.000,8
cochise,81,2023-04-10,20:40:00,9866,acoustic,31,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch1-31-2023_04_10_20_40_00-9866Hz.wav,9252,575,8030,2,1681159199,2023-04-10T20:39:59.894,9868,9866.440,31.61712541,-110.24255625,1298.0,0.0,1681156527,2023-04-10T19:55:27.000,8
cochise,81,2023-04-10,20:55:00,9866,acoustic,34,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch1-34-2023_04_10_20_55_00-9866Hz.wav,10152,575,8030,2,1681160099,2023-04-10T20:54:59.941,9868,9866.440,31.61712541,-110.24255625,1298.0,0.0,1681156527,2023-04-10T19:55:27.000,8
cochise,81,2023-04-10,20:50:00,9866,acoustic,33,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch1-33-2023_04_10_20_50_00-9866Hz.wav,9852,575,8030,2,1681159799,2023-04-10T20:49:59.788,9868,9866.440,31.61712541,-110.24255625,1298.0,0.0,1681156527,2023-04-10T19:55:27.000,8
cochise,81,2023-04-10,20:45:00,1528,seismic,32,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch2-32-2023_04_10_20_45_00-1528Hz.wav,9553,575,8030,2,1681159499,2023-04-10T20:44:59.962,1600,1528.300,31.61712541,-110.24255625,1298.0,0.0,1681156527,2023-04-10T19:55:27.000,8
cochise,81,2023-04-10,20:30:00,1528,seismic,29,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch2-29-2023_04_10_20_30_00-1528Hz.wav,8652,575,8030,2,1681158599,2023-04-10T20:29:59.455,1600,1528.300,31.61712541,-110.24255625,1298.0,0.0,1681156527,2023-04-10T19:55:27.000,8
cochise,81,2023-04-11,17:40:00,9866,acoustic,15,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch1-15-2023_04_11_17_40_00-9866Hz.wav,4312,575,8030,3,1681234799,2023-04-11T17:39:59.813,9868,9866.440,31.61707666,-110.24258333,1296.4,0.0,1681231579,2023-04-11T16:46:19.000,9
cochise,81,2023-04-11,17:45:00,9866,acoustic,16,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch1-16-2023_04_11_17_45_00-9866Hz.wav,4612,575,8030,3,1681235099,2023-04-11T17:44:59.965,9868,9866.440,31.61707666,-110.24258333,1296.4,0.0,1681231579,2023-04-11T16:46:19.000,9
cochise,81,2023-04-11,17:40:00,1528,seismic,15,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch2-15-2023_04_11_17_40_00-1528Hz.wav,4312,575,8030,3,1681234799,2023-04-11T17:39:59.673,1600,1528.300,31.61707666,-110.24258333,1296.4,0.0,1681231579,2023-04-11T16:46:19.000,9
